"id";"uri";"urlDocumentoPauta";"dataHoraInicio";"dataHoraFim";"situacao";"descricao";"descricaoTipo";"localExterno";"localCamara.nome";"localCamara.predio";"localCamara.sala";"localCamara.andar"
"60033";"https://dadosabertos.camara.leg.br/api/v2/eventos/60033";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1936595";"2020-10-21T09:34:45";"2020-10-21T13:09:45";"Encerrada";"Tutela do Meio Ambiente: Atuação do Ministério Público e órgãos de fiscalização ambiental


Convidados: 



Luciano Furtado Loubet, Promotor de Justiça do Núcleo Ambiental do Ministério Público do Mato Grosso do Sul - MPMS (confirmado);


Luiz Alberto Esteves Scaloppe, Procurador de Justiça de Defesa Ambiental e da Ordem Urbanística do Ministério Público do Mato Grosso - MPMT
 (confirmado);

Leonardo de Faria Galiano, Procurador da República  da 4ª Camara do MPF - Meio Ambiente e Patrimônio Cultural (confirmado);


Felício Pontes Júnior, Procurador Reginal da República  da 6ª Câmara de Coordenação e Revisão do MPF - Populações Indígenas e Comunidades Tradicionais (confirmado);

Ricardo Vianna Barreto, Chefe do Centro Nacional de Prevenção e Combate aos Incêndios Florestais - Prevfogo, do Instituto Brasileiro do Meio Ambiente e dos Recursos Naturais Renováveis - Ibama (confirmado);
Walter Mendes, Coordenador Geral de Fiscalização Ambiental do Ibama (confirmado);

Representante do Instituto Chico Mendes de Conservação e Biodiversidade - ICMBio (a confirmar).";"Reunião Técnica";"";"Anexo II, Plenário 09";"";"";""
"60027";"https://dadosabertos.camara.leg.br/api/v2/eventos/60027";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1937267";"2020-10-20T14:12:43";"2020-10-20T16:05:09";"Encerrada";"Sessão Deliberativa Extraordinária (virtual)";"Sessão Deliberativa";"";"Plenário da Câmara dos Deputados";"";"";""
"60026";"https://dadosabertos.camara.leg.br/api/v2/eventos/60026";"";"2020-10-20T13:01:00";"2020-10-20T14:12:00";"Encerrada";"Breves Comunicados";"Outro Evento";"";"Plenário da Câmara dos Deputados";"";"";""
"59949";"https://dadosabertos.camara.leg.br/api/v2/eventos/59949";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1930408";"2020-10-16T15:11:00";"2020-10-16T18:35:00";"Encerrada";"Painel I - A Lei dos 30 dias Painel II - A importância de ins...";"Painel";"";"Anexo II, Plenário 09";"";"";""
"60029";"https://dadosabertos.camara.leg.br/api/v2/eventos/60029";"";"2020-10-15T14:05:27";"2020-10-15T15:21:57";"Encerrada";"Moderadores: 
- Deputado Alex Manente, Secretário de Relações Internacionais
- Deputado Tiago Mitraud, Presidente da Frente Parlamentar Mista da Reforma Administrativa

Convidados:
- Embaixadora do Reino Unido, Liz Davidson
- Embaixador da Espanha, Fernando García Casas
- Embaixador da Austrália, Timothy Kane";"Debate";"";"Anexo II, Plenário 09";"";"";""
"60028";"https://dadosabertos.camara.leg.br/api/v2/eventos/60028";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1936057";"2020-10-15T09:32:11";"2020-10-15T12:45:35";"Encerrada";"Convidados:

Joaquim Guedes Corrêa Gondim Filho,  Superintendente de Operação e Eventos Críticos da Agência Nacional de Águas e Saneamento Básico - ANA;

Alberto Setzer, Representante do Instituto Nacional de Pesquisas Espaciais - INPE (confirmado);
Maicon Eirolico Veber, Representante do Instituto Nacional de Pesquisas Espaciais - INPE (confirmado);

José Renato Fialho, Superintendente de Desempenho, Desenvolvimento e Sustentabilidade da Agência Nacional de Transportes Aquaviários - ANTAQ (confirmado);

Áurea da Silva Garcia, Diretora Geral da Mulheres em Ação no Pantanal - Mupan (confirmada);

Rubem Mauro, Representante do Comitê de Bacia Hidrográfica do Rio Cuiabá (confirmado);

Karina Ocampo Righi Cavallaro, Docente da UFMS e integrante do Comitê de Bacia do Rio Miranda (confirmada);

Vicente Andreu Guillo, especialista (confirmado);

Luciana Ferraz, membro do Fórum Nacional da Sociedade Civil nos Comitês de Bacias Hidrográficas - FONASC.CBH (confirmada).";"Reunião Técnica";"";"Anexo II, Plenário 09";"";"";""
"60023";"https://dadosabertos.camara.leg.br/api/v2/eventos/60023";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1935769";"2020-10-14T09:30:59";"2020-10-14T12:00:00";"Encerrada (Final)";"Convidados:

Fernando Zasso Pigatto, Presidente do Conselho Nacional de Saúde;

Leonardo Moura Vilela, Representante do Conselho Nacional de Secretários de Saúde - CONASS; 

Representante do Conselho Nacional de Secretarias Municipais de Saúde - CONASEMS;

Marcelo Firpo, Membro do GT de Ambiente e Saúde  da Associação Brasileira de Saúde Coletiva - ABRASCO;

Márcia Chame, Chefe da Biodiversidade da Fundação Oswaldo Cruz - FIOCRUZ.";"Reunião Técnica";"";"Anexo II, Plenário 09";"";"";""
"59990";"https://dadosabertos.camara.leg.br/api/v2/eventos/59990";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1932728";"2020-10-13T14:03:52";"2020-10-13T18:05:25";"Encerrada";"PREVISÃO DE ROTEIRO
14h –
 Composição da Mesa
- 
Deputado Vitor Hugo: presidente da Frente, que vai conduzir o Seminário;

- Coronel Carlos Renato Machado Paim, Secretário Nacional de Segurança Pública (Senasp), do Ministério da Justiça e Segurança Pública;
-
 Deputado Sanderson: 1o vice-presidente e;
- 
Deputado Guilherme Derrite: 2o vice-presidente.


14h05 – Abertura

14h05 – fala do deputado Vitor Hugo

14h20 – fala do secretário Coronel Paim 
14h30 – fala do deputado Sanderson
 14h40 – fala do deputado Guilherme Derrite

14h50 – Tempo de fala para os deputados da Frente

14h50 – Chris Tonietto

 
14h55 – General Peternelli
 15h – Daniel Silveira 
15h05 – José Medeiros

15h10 – Início dos debates
Deputado faz a apresentação dos participantes e cada um deles terá direito a 10 minutos de fala, na seguinte ordem:

15h15 – Delegado Federal Antônio Marcos Lourenço de Teixeira, Coordenador do Comando de Operações Táticas da Polícia Federal (PF);

15h25 – Fábio Elissandro Cassimiro Ramos, diretor de Operações da Polícia Rodoviária Federal (PRF);

15h35 – Rivaldo Pereira Lima Filho, Coordenador-Geral de Segurança e Operações Penitenciárias - Agente Federal de Execução Penal;

15h45 – Ten Cel Maurílio NUNES da Conceição, Comandante do BOPE/RJ;

15h55 –Ten Cel Valmor Saraiva Racorti, Comandante do 4BPCHQ- Operações Especiais do COE/SP;
16h05 – Major Marcelo Duarte Veloso, Comandante BOPE/GO;

16h15 – Delegado André Ganga, Coordenador do GT3 GYN;

16h25 – Delegado Juan Valério, coordenador do Grupo Fera da Pol Civil AM;

16h35 – Delegado Bolívar dos Reis Llantada, Diretor da Coordenadoria de Recursos Especiais CORE, Pol Civil RS;

16h45 –Hudson Pereira Bonfim, integrante do Grupamento de Pronta Intervenção de Campo Grande-MS, ROMU MS;

16h55 – Samuel dos Santos Rodrigues, Operador e Instrutor do GOE do Grupo de Operações Especiais da GCM SSA, ROMU BA;

17h05 – Júnio de Souza Moraes, GCM GYN e
;
17h15 – Alberto Márcio Gonçalves, advogado que vai explanar sobre “Os impactos do ativismo judicial sobre as Operações Policiais Especiais”.
17h25 – Considerações finais
O deputado Vitor Hugo conduzirá as considerações finais e poderá abrir espaço para que a mesa faça algumas observações
.
17h35 – Encerramento
Deputado Vitor Hugo.";"Debate";"";"Anexo II, Plenário 04";"";"";""
"60021";"https://dadosabertos.camara.leg.br/api/v2/eventos/60021";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1935584";"2020-10-09T09:33:46";"2020-10-09T12:55:48";"Encerrada";"Convidados:

Vânia Plaza Nunes, Diretora Técnica do Grupo de Resgate de Animais em Desastres - GRAD (confirmada);

Gláucia Amaral, Procuradora do Estado de Mato Grosso e Presidente da Comissão dos Direitos dos Animais da OAB-MT (confirmada);

Coronel Paulo Barroso, Secretário Executivo do Comitê Estadual Gestão do Fogo (confirmado);

Letícia Filpi, Presidente e Fundadora do Grupo de Advocacia Animalista Voluntária - GAAV (confirmada);

Aline Duarte, Médica Veterinária e Coordenadora do Centro de Reabilitação de Animais Silvestres - CRAS/MS e Ana Paula Felício, Zootecnista e Coordenadora da Unidade Fauna - GPF/Imasul (confirmadas);

Neusa Arenhart, Coordenadora de Fauna e Recursos Pesqueiros da SEMA-MT (confirmada);

Cristina Harumi Adania, Coordenadora da Equipe da Associação Mata Ciliar no Pantanal (confirmada);

Jorge Salomão Júnior, Médico Veterinário e representante da Ampara Animal/Silvestre (confirmado).";"Reunião Técnica";"";"Anexo II, Plenário 09";"";"";""
"60016";"https://dadosabertos.camara.leg.br/api/v2/eventos/60016";"";"2020-10-08T10:05:13";"2020-10-08T11:28:35";"Encerrada";"Reunião da Frente Parlamentar da Agricultura Familiar";"Seminário";"";"Anexo II, Plenário 04";"";"";""
"60019";"https://dadosabertos.camara.leg.br/api/v2/eventos/60019";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1934726";"2020-10-08T09:34:39";"2020-10-08T12:49:16";"Encerrada";"Convidados:

Dom Juventino Kestering, Bispo da Diocese de Rondonópolis Guiratinga;

Pe. Marco Antônio A. Ribeiro, Articulador das Pastorais da Diocese de Corumbá e do Regional Oeste 1 da CNBB -MS;

Valéria Pereira Santos, Representante da Comissão Pastoral da Terra - CPT;

Paulo Roberto Martins Maldos, Representante da Comissão Brasileira de Justiça e Paz;

Luís Augusto Passos, Representante do Grupo de Pesquisa em Movimentos Sociais e Educação/UFMT;

Pastor Teobaldo Witter, Representante do Conselho Nacional de Igrejas Cristãs - CONIC.";"Reunião Técnica";"";"Anexo II, Plenário 09";"";"";""
"60011";"https://dadosabertos.camara.leg.br/api/v2/eventos/60011";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1933883";"2020-10-07T10:25:54";"2020-10-07T12:48:37";"Encerrada";"85a Reunião Técnica por videoconferência

Tema: Acordo e Medida Provisória relativos à adesão ao Instrumento Covax Facility

Convidados:

Coronel ÉLCIO FRANCO, Secretário Executivo do Ministério da Saúde;

FLÁVIO WERNECK, Assessor Internacional do Gabinete do Ministro da Saúde; e


HÉLIO ANGOTTI NETO, Secretário de Ciência, Tecnologia, Inovação e Insumos Estratégicos em Saúde do Ministério da Saúde.";"Reunião Técnica";"";"Anexo II, Plenário 07";"";"";""
"60018";"https://dadosabertos.camara.leg.br/api/v2/eventos/60018";"";"2020-10-07T10:00:00";"";"Cancelada";"Olhar Internacional - Ordenamento Jurídico";"Evento Técnico";"";"Anexo II, Plenário 08";"";"";""
"60020";"https://dadosabertos.camara.leg.br/api/v2/eventos/60020";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1935028";"2020-10-07T10:32:01";"2020-10-07T11:44:13";"Encerrada";"teste";"Teste do Painel Eletrônico";"";"Anexo II, Plenário 01";"";"";""
"60015";"https://dadosabertos.camara.leg.br/api/v2/eventos/60015";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1934129";"2020-10-07T09:36:13";"2020-10-07T12:12:51";"Encerrada";"Convidados:

Representante da Associação Brasileira de Criadores de Cavalo Pantaneiro - ABCCP (a confirmar);

André Molina, Presidente da Cooperativa de Mineradores de Poconé - Cooper Poconé (confirmado);

Vicente Falcão Filho, Representante do Sindicato Rural de Poconé (confirmado);

Alvine Freitas, Representante do Coletivo de Mulheres Pantaneiras (confirmado);

Luiz Vicente da Silva Campos Filho, Gerente do Pouso Alegre Lodge (confirmado);

Leopoldo Nigro, Diretor Executivo do Pantanal Mato Grosso Hotel (confirmado);

Adalberto Eberhard, Ambientalista (confirmado).";"Reunião Técnica";"";"Anexo II, Plenário 09";"";"";""
"60006";"https://dadosabertos.camara.leg.br/api/v2/eventos/60006";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1934823";"2020-10-06T15:04:09";"2020-10-06T16:41:11";"Encerrada (Final)";"Sessão Deliberativa Extraordinária (virtual)";"Sessão Deliberativa";"";"Plenário da Câmara dos Deputados";"";"";""
"60012";"https://dadosabertos.camara.leg.br/api/v2/eventos/60012";"";"2020-10-06T13:09:00";"2020-10-06T15:04:00";"Encerrada";"Breves Comunicados";"Outro Evento";"";"Plenário da Câmara dos Deputados";"";"";""
"60013";"https://dadosabertos.camara.leg.br/api/v2/eventos/60013";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1934110";"2020-10-06T10:33:01";"2020-10-06T13:02:23";"Encerrada";"Convidados:

Eduardo Lunardelli Novaes, Secretário-Executivo Adjunto do Ministério do Meio Ambiente;

Ronney Augusto Matsui Araújo, Secretário Adjunto da Secretaria Nacional de Segurança Pública do Ministério da Justiça e Segurança Pública;

General de Brigada José Eduardo Leal de Oliveira, Subchefe de Operações Conjuntas do Ministério da Defesa;

Jaime Verruck, Secretário de Estado de Meio Ambiente de Mato Grosso do Sul;

Alex  Sandro Antônio Marega, Secretário Executivo da Secretaria de Estado de Meio Ambiente do Mato Grosso.";"Reunião Técnica";"";"Anexo II, Plenário 09";"";"";""
"60017";"https://dadosabertos.camara.leg.br/api/v2/eventos/60017";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1934320";"2020-10-06T09:08:00";"2020-10-06T10:13:00";"Encerrada";"Reunião Interna de Trabalho entre os Membros da Comissão e o Delegado da Polícia Federal, Rubens Lopes da Silva.";"Reunião Técnica";"Videoconferência ambiente virtual";"";"";"";""
"60010";"https://dadosabertos.camara.leg.br/api/v2/eventos/60010";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1933876";"2020-10-06T09:00:00";"";"Cancelada";"Reunião de Instalação e Eleição da CMO";"Reunião de Instalação e Eleição";"";"Anexo II, Plenário 02";"";"";""
"60008";"https://dadosabertos.camara.leg.br/api/v2/eventos/60008";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1933719";"2020-10-02T15:51:50";"2020-10-02T16:59:10";"Encerrada";"Moderador: Deputado Julio Cesar, Presidente da Frente Parlamentar Mista do Esporte.

Convidados:
oDr. Eduardo Rocha, presidente da Sociedade Brasileira de Cirurgia Cardiovascular;
oMarcelo Queiroga, presidente da Sociedade Brasileira de Cardiologia (SBC);
oDr. Alexandre Abizaid, Médico Cardiologista especialista em Cardiologista Intervencionista no Instituto Dante Pazzanese de Cardiologia, IDPC.
oMarcelo Sampaio, membro do Comitê Científico do Instituto Lado a Lado e Chefe do Pronto Atendimento da Beneficência Portuguesa;
oFernanda Marinho Mangione, Diretora de Avaliação de Tecnologia em Saúde da Sociedade Brasileira de Hemodinâmica e Cardiologia Intervencionista (SBHCI)
oMauro Ribeiro, presidente do Conselho Federal de Medicina (CFM).";"Debate";"";"Anexo II, Plenário 04";"";"";""
"59998";"https://dadosabertos.camara.leg.br/api/v2/eventos/59998";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1932920";"2020-10-02T10:11:22";"2020-10-02T11:57:37";"Encerrada";"Dra Mayra Isabel Correia Pinheiro – Secretária de Gestão do Trabalho e da Educação na Saúde
 

Dr. Bruno Silva Dalcolmo – Secretário do Trabalho

Dr. Vinicius Azevedo – Diretor do Departamento de Gestão da Educação na Saúde


Ilda Angélica Correia – Presidente da CONACS


Willames Freire – Presidente do Conselho Nacional de Secretárias Municipais da Saúde


Dinora Magalhães Arcanjo de Castro – Presidente do Sindicato dos Agentes Comunitários de Saúde do Estado de Mato Grosso – SINDACS/MT

 
Ministro Eduardo Pazuello – Ministro da Saúde
Luiz Cláudio Celestino";"Debate";"";"Anexo II, Plenário 09";"";"";""
"60007";"https://dadosabertos.camara.leg.br/api/v2/eventos/60007";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1933594";"2020-10-02T09:35:00";"2020-10-02T12:23:31";"Encerrada";"Convidados:

Leonardo Gomes, Representante da SOS Pantanal e do Onçafari;

Léticia Larcher, Coordenadora Técnica do Instituto Homem Pantaneiro;

Fátima Aparecida Moura, Representante da Federação de Órgãos para Assistência Social;

Ilvanio Martins, Presidente da Fundação de Apoio à Vida nos Trópicos - Ecotrópica;

Laercio Machado de Sousa, Presidente do Conselho Nacional da Reserva Biosfera do Pantanal e representante do Bioma Pantanal no Conselho do COBRAMAB - Conselho Brasileiro Homem e Biosfera;

Vanda e Salomão, Representantes do Comitê Popular do Rio Paraguai/Pantanal e da Sociedade Fé e Vida;

Herman Oliveira, Secretário Executivo do Fórum Mato-grossense de Meio Ambiente e Desenvolvimento - Formad;

Cristina Cuiabalia, Representante do Polo Socioambiental Sesc Pantanal;

Flávio José Ferreira, Secretário-geral da OAB-MT e representante do Grupo Amigos do Pantanal.";"Reunião Técnica";"";"Anexo II, Plenário 07";"";"";""
"59985";"https://dadosabertos.camara.leg.br/api/v2/eventos/59985";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1932686";"2020-10-01T09:38:02";"2020-10-01T12:03:29";"Encerrada";"Evento virtual: PEC 333 - Fim do foro privilegiado - FECC";"Debate";"";"Anexo II, Plenário 08";"";"";""
"59995";"https://dadosabertos.camara.leg.br/api/v2/eventos/59995";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1932910";"2020-10-01T09:33:30";"2020-10-01T12:07:24";"Encerrada";"Trabalhadores rurais e urbanos, povos indígenas, quilombolas e comunidades tradicionais.

Convidados:

Claudia Pinho, Representante da Rede de Comunidades Tradicionais Pantaneiras (confirmada);

Eliane Xunakalo, Representante da Federação dos Povos e Organizações Indígenas de Mato Grosso - FEPOIMT (confirmada);

Joenil Heleno de Jesus, representante do Sindicato dos Trabalhadores Rurais (confirmada);

João Moisés Bispo, representante da Coordenação Nacional de Articulação das Comunidades Negras Rurais Quilombolas - CONAQ (confirmado);

Alex Catarino, representante do Sindicato dos Servidores Públicos de Barão de Melgaço (confirmado);

Valdevino Gonçalves Cardoso, Professor Terena (a confirmar);

Danilo Bandini Ribeiro, Fogos e inundações em terras indígenas da UFMS (confirmado).";"Reunião Técnica";"";"Anexo II, Plenário 07";"";"";""
